#Position (bp)	mapping quality
1.1258555495E9	57.734688466599174
1.1341035755E9	57.86684247197137
1.1423516015E9	58.75634962940566
1.149050177E9	55.40490997822103
1.151717535E9	5.349413264642364
1.15195075E9	21.596655231897895
1.152147445E9	21.195575088648056
1.1534636805E9	56.23446786360306
1.1588476535E9	59.712834082810815
1.1670956795E9	53.954842681656025
1.1753437055E9	57.87779990857792
1.1835917315E9	59.80807117241033
1.1918397575E9	59.70158621531352
1.2000877835E9	56.76141176313878
1.2083358095E9	59.705752054514114
1.2165838355E9	57.91590356898901
1.2248318615E9	59.49623719876688
1.23076644E9	54.6501313294528
1.234890453E9	58.266991410309735
1.2413279135E9	56.65755646154135
1.2495759395E9	56.51067583516278
1.2578239655E9	52.92287772827784
1.2660719915E9	57.28067315776302
1.2743200175E9	55.12416922716248
1.2825680435E9	58.412546365474164
1.288943339E9	54.967910843544814
1.291282149E9	22.80210580732285
1.2913856925E9	26.16389323667518
1.2914655495E9	31.847094616696467
1.2915628205E9	20.52081337550836
1.2916163385E9	32.152783468945735
1.2916575315E9	7.696080884192556
1.291766658E9	8.261806984457678
1.291875052E9	15.997179112735717
1.291916283E9	2.738000122167247
1.293438612E9	53.6695128421173
1.2990640955E9	58.70093586658862
1.3073121215E9	59.64203274094558
1.3155601475E9	57.5492394678735
1.3238081735E9	59.337659127420174
1.3320561995E9	59.729992245573584
1.3403042255E9	59.8374680947348
1.3485522515E9	59.787860733373634
1.3568002775E9	59.76598267984697
1.3650483035E9	56.04632229144481
1.3732963295E9	55.351106897016514
1.3815443555E9	43.45355335161047
1.3897923815E9	52.11910469670886
1.3980404075E9	56.62185479530076
1.4062884335E9	53.37297625483785
1.4145364595E9	59.65979289047949
1.4227844855E9	52.120723668070134
1.4310325115E9	59.8369856713021
1.4392805375E9	57.881240920197506
1.4475285635E9	59.72486776981642
1.4557765895E9	59.3348047939696
1.4640246155E9	56.23924015685998
1.4722726415E9	59.46862099561604
1.4805206675E9	58.18480457189137
1.4887686935E9	59.79561918888673
1.4970167195E9	56.41593849782666
1.5052647455E9	59.856369316944054
1.5135127715E9	59.855074601295
1.5217607975E9	56.920667933306625
1.5300077405E9	57.63983833173411
1.5341317535E9	0.0
1.5382568495E9	59.72077204050325
1.5465048755E9	57.4926724991473
1.5547529015E9	59.447278484888784
1.5630009275E9	54.216266126485074
1.5712489535E9	58.3087878760033
1.5794969795E9	59.86505308642004
1.5877450055E9	59.84710081649726
1.595221928E9	57.450574095129824
1.599345941E9	0.0
1.6042410575E9	5.767640408227383
1.6124890835E9	48.50875671876701
1.6207371095E9	59.07673847153472
1.6289851355E9	54.32098122978928
1.6372331615E9	57.83897234878943
1.6433209975E9	52.36809620679038
1.6474450105E9	0.0
1.6537292135E9	30.446854998096136
1.6619772395E9	52.310843499845554
1.6702252655E9	54.1347655840457
1.6784732915E9	58.562531785224735
1.6867213175E9	58.567080485931854
1.6934743095E9	58.407242996168506
1.6961786655E9	10.335132103888613
1.696274814E9	41.63800251107479
1.6963854715E9	9.532301688146669
1.6965578825E9	9.583824575460515
1.696661813E9	37.08463267437127
1.6967741785E9	30.269051752093546
1.6969170575E9	4.167053364269141
1.697018664E9	26.59591258599757
1.697105344E9	2.6056660214675347
1.697223072E9	1.5381440364360945
1.697380707E9	5.240436318943002
1.6982754815E9	59.49968889838604
1.7032173695E9	59.84020662490447
1.7114653955E9	58.34160444020982
1.7197134215E9	59.54520792367292
1.7279614475E9	57.14141003623418
1.7362094735E9	58.82259023284992
1.7444574995E9	58.00040588409208
1.7527055255E9	59.91654003435335
1.7609535515E9	57.609843764483735
1.7692015775E9	57.241209023765684
1.7774496035E9	59.205570883613596
1.7856976295E9	54.089147436814926
1.7939456555E9	58.285675974619934
1.8021936815E9	59.82631097026347
1.8104417075E9	58.49253597016247
1.8186897335E9	59.716524975866456
1.8269377595E9	58.400012746992026
1.8351857855E9	59.84008381376613
1.8434338115E9	59.50871002911956
1.8516818375E9	57.94899649816965
1.8599298635E9	59.49746329815373
1.8681778895E9	59.864377034651596
1.8764259155E9	58.13830484852844
1.8846739415E9	58.61653824571768
1.89227556E9	57.17085205451304
1.895830864E9	8.130949220675793
1.8964772715E9	56.96170576017233
1.9011699935E9	57.84064293403285
1.9094180195E9	58.82647073769686
1.9176660455E9	58.65423085677748
1.9259140715E9	59.45915049780451
1.9341620975E9	59.57028887924429
1.9424101235E9	56.600734711828444
1.9506581495E9	58.8275608566349
1.9589061755E9	58.94511770296674
1.9671542015E9	55.49946856274845
1.9754022275E9	59.79432729768079
1.9836502535E9	59.731838988604046
1.9918982795E9	59.57227794256988
2.0001463055E9	59.753974328665805
2.0083943315E9	59.79769126587356
2.0166423575E9	57.729017126147994
2.0248903835E9	59.31977670715737
2.0331384095E9	59.61867695904334
2.0413864355E9	58.82870861944509
2.0496344615E9	53.12746663391692
2.0578824875E9	58.78943922488656
2.0661305135E9	59.721065909059746
2.0743785395E9	59.571644092317555
2.082312835E9	57.2414429243414
2.086227972E9	21.448219132582892
2.0865417025E9	55.77170331569697
2.0908745915E9	52.4575391654727
2.0991226175E9	59.790647686103604
2.1073706435E9	51.16511248110087
2.1156186695E9	59.42506192565271
2.1238666955E9	59.20718884500088
2.1321147215E9	52.93771712494183
2.1403627475E9	59.48682390293405
2.1486107735E9	59.629834353509466
2.1568587995E9	51.99789545089799
2.1651068255E9	59.72932408227677
2.1733548515E9	59.59305652370235
2.1816028775E9	59.77048538226481
2.1898509035E9	58.385444033183525
2.1980989295E9	59.75046192656973
2.2063469555E9	59.66981726327992
2.2145949815E9	59.74446504340038
2.2228430075E9	59.22431588891175
2.2310910335E9	50.72890152284306
2.2393390595E9	59.834572498142556
2.2475870855E9	59.74477900085606
2.2558351115E9	59.75789179117071
2.263915105E9	53.04361750656808
2.26791743E9	36.906675597231526
2.2680854625E9	49.11744663063343
2.2723311635E9	59.09041321551792
2.2805791895E9	56.695884169484785
2.2888272155E9	59.773440259262436
2.2970752415E9	39.59690000629906
2.3053232675E9	57.49350727364068
2.3135712935E9	59.89025831793252
2.3218193195E9	59.30702080422402
2.3300673455E9	49.94009403768156
2.3383153715E9	59.45819075242595
2.3465633975E9	56.10306639902424
2.3548114235E9	57.916707136615216
2.3630594495E9	59.527577391701335
2.3713074755E9	59.7802555669298
2.3795555015E9	59.26599082990527
2.3878035275E9	59.68635115205419
2.3960515535E9	55.53534715793761
2.4042995795E9	59.04259827110164
2.4125476055E9	59.830420320091875
2.4207956315E9	59.43530690157755
2.4290436575E9	57.70961695123001
2.435968712E9	52.70519736626761
2.440092725E9	58.41547004065171
2.4455397095E9	53.264441290876604
2.4537877355E9	59.79618761983408
2.4620357615E9	59.5625369296053
2.4702837875E9	58.57353578503689
2.4785318135E9	59.31545034933766
2.4867798395E9	59.09285320032309
2.4950278655E9	51.31652528322496
2.5032758915E9	52.1334327330364
2.5115239175E9	50.29521918543102
2.5197719435E9	58.36489345417267
2.5280199695E9	59.63109758580846
2.5362679955E9	57.48745199603321
2.5445160215E9	53.771152988429975
2.5527640475E9	59.76591947486406
2.5610120735E9	59.81955982279494
2.5692600995E9	59.14530123267374
2.5775081255E9	50.93578009304315
2.5857561515E9	48.23892499052406
2.5939979455E9	57.49324820167746
2.5981219585E9	0.0
2.6022522035E9	33.020556721842674
2.6105002295E9	22.8592567431205
2.6187482555E9	59.74372076963855
2.6269962815E9	59.80772307004484
2.6352443075E9	57.28166151231092
2.6434923335E9	58.86729858671022
2.6517403595E9	59.49823242715338
2.6599883855E9	59.677454910305805
2.6682364115E9	59.62504985402501
2.6764844375E9	59.63483901292108
2.6847324635E9	53.06014929543244
2.6929804895E9	59.80651078871258
2.7012285155E9	59.75717697997685
