#Position (bp)	insert size
3.214970895E9	162.28467153284672
3.2152807965E9	165.72142857142856
3.2157122075E9	168.6870063191153
3.216124641E9	165.18860188601886
3.2165191445E9	164.3905882352941
3.2167284695E9	129.66666666666666
3.216816394E9	159.78412698412697
3.2169855065E9	142.95348837209303
3.217221355E9	163.011917659805
3.2174198055E9	165.1324004305705
3.217547141E9	156.18446601941747
3.2177472715E9	167.51641791044776
3.218075865E9	168.89551140544518
3.2184014195E9	160.57813333333334
3.21861934E9	163.02555480833894
3.218790037E9	158.59459459459458
3.218927574E9	169.83495145631068
3.219178228E9	165.8108108108108
3.219695868E9	167.32839290903806
3.2201537955E9	167.77597840755735
3.220316351E9	160.75252525252526
3.2205178835E9	150.19004524886878
3.2208124235E9	160.74603174603175
3.2210694465E9	166.46414555833036
3.221262018E9	169.6390243902439
3.221402796E9	166.106239460371
3.221707994E9	168.78976930792376
3.2222369555E9	168.50417439703153
3.2228721145E9	169.88813494831632
3.2233024115E9	165.38319088319088
3.224185272E9	167.0641640794054
3.227369036E9	166.22867256637167
3.2298928435E9	164.24087591240877
3.2301042805E9	160.85119047619048
3.2302653395E9	165.17133514986375
3.2304298405E9	160.7292817679558
3.230578831E9	159.62637362637363
3.2308109625E9	166.83785214996823
3.2311861265E9	150.0273556231003
3.231488962E9	158.32716049382717
3.231720614E9	168.0201415351116
3.231991785E9	165.03953646898432
3.2321666995E9	160.0096618357488
3.232216515E9	156.5625
3.2323221585E9	165.97783380607206
3.2325224045E9	169.86252900232017
3.232694619E9	170.7971970321517
3.2328560365E9	169.85453695042096
3.233001453E9	167.57049282595133
3.233110552E9	165.1392857142857
3.233195703E9	167.92198581560282
3.233719122E9	166.22941673710903
3.2344825705E9	166.61557140689027
3.234858778E9	155.3921568627451
3.2350518705E9	162.9140625
3.2352970795E9	158.37962962962962
3.235487229E9	168.39854191980558
3.23556284E9	167.24136384028714
3.2357844895E9	167.3150276713495
3.2360469455E9	148.5546875
3.236148746E9	175.46031746031747
3.2362408545E9	172.17587939698493
3.2363769755E9	167.24948875255623
3.2365418755E9	164.4156862745098
3.2369905015E9	167.69792915707944
3.2374218665E9	162.86376021798364
3.239490992E9	167.5908538735844
3.241990473E9	167.2168818747011
3.2436894095E9	168.56151832460733
3.2449015995E9	165.56487889273356
3.245894665E9	167.21658658867767
3.246991954E9	166.01149068322982
3.24716499E9	166.36531986531986
3.2472888625E9	160.1044776119403
3.24751439E9	168.01904761904763
3.247732711E9	166.88750666429715
3.2479482185E9	167.4873248145095
3.248209812E9	160.54583333333332
3.24843581E9	168.00732600732601
3.248742054E9	165.45563976816763
3.2489922825E9	164.5632911392405
3.249241512E9	166.4623573562074
3.2495832255E9	166.3136230406525
3.249768684E9	170.06928406466514
3.2498970865E9	169.21447028423773
3.2500641525E9	167.16414141414143
3.250233321E9	166.2185430463576
3.2504641475E9	172.2022727272727
3.2507314375E9	168.82705479452054
3.250931609E9	170.9571150097466
3.25110035E9	170.92397660818713
3.251272805E9	164.93258426966293
3.251406084E9	173.8
3.251536554E9	168.71475409836066
3.2517286605E9	175.59309494451296
3.251890496E9	172.02702702702703
3.252026404E9	170.93251533742333
3.252184881E9	170.42988505747127
3.252336209E9	166.672131147541
3.2524929725E9	165.35550935550935
3.2526492185E9	169.00562324273665
3.252814558E9	166.34972677595627
3.252978446E9	164.4282945736434
3.2531275405E9	165.5195530726257
3.25325064E9	163.1301832208293
3.2533951605E9	154.92990654205607
3.2535133475E9	0.0
3.2536423935E9	125.0
3.2537978295E9	165.9740376007162
3.253870882E9	154.42168674698794
3.253946123E9	162.88652482269504
3.254096418E9	168.34179595674658
3.254345392E9	163.9627659574468
3.2545957105E9	165.12540716612378
3.254776607E9	159.92857142857142
3.254944905E9	152.29746835443038
3.2550827185E9	167.88230709275138
3.2552740765E9	169.19753753105087
3.2555665205E9	165.21187025534852
3.255809726E9	165.31323414252154
3.256051128E9	166.81501340482575
3.256279016E9	157.18817204301075
3.256596293E9	166.06471631205673
3.256894877E9	169.08287292817678
3.2570348465E9	162.7248322147651
3.257231861E9	161.1623188405797
3.257389304E9	162.27826086956523
3.257504313E9	161.34273318872016
3.257685022E9	166.8299212598425
3.257881507E9	160.08748114630467
3.257999374E9	163.29511918274687
3.2581168145E9	160.38718662952647
3.2582318895E9	154.51162790697674
3.258321402E9	158.81176470588235
3.2585547095E9	132.404667721519
3.258863297E9	160.7219730941704
3.2590463295E9	167.8375486381323
3.25912794E9	153.93617021276594
3.259291952E9	164.64630006788866
3.2594320355E9	152.63095238095238
3.259672221E9	164.4568040654997
3.2600461745E9	166.42245835726595
3.2603277075E9	165.1916349809886
3.2605482325E9	168.7101238164603
3.260742234E9	166.7758428220585
3.260933481E9	161.625
3.261038819E9	142.13333333333333
3.261157713E9	168.9449854775329
3.2614027625E9	164.71902017291066
3.2617565025E9	162.74583333333334
3.261965113E9	127.0
3.2620482395E9	164.46142433234422
3.2621604085E9	167.42604856512142
3.262392697E9	161.87958115183247
3.2627244025E9	158.42156862745097
3.263054774E9	164.41176470588235
3.264735664E9	168.0944370800384
3.2674858885E9	168.01108853410742
3.2689381125E9	167.0905941913136
3.269171626E9	160.1727078891258
3.269355991E9	168.99166527754625
3.2695604285E9	166.401159980667
3.26965773E9	166.09037711313394
3.26993266E9	164.82559097534698
3.270438985E9	161.48964516554545
3.2709049115E9	154.00588466065125
3.271341747E9	161.55607476635515
3.271578546E9	147.8148148148148
3.271593411E9	177.73333333333332
3.2716165405E9	163.50251256281408
3.2716650485E9	145.12962962962962
3.2719007085E9	166.83592763988221
3.2721096115E9	144.5
3.2729032935E9	167.33407867808685
3.2739480185E9	166.26938349007315
3.2743123675E9	168.0437365010799
3.2744423285E9	168.15471698113208
3.274567552E9	169.74856439704675
3.275092502E9	168.19258287622227
3.2756214355E9	170.41699604743084
3.275894228E9	170.76890824060635
3.27618417E9	170.02813031532122
3.276393725E9	158.61349693251535
3.2767256195E9	168.8751090856201
3.277112807E9	167.34244296577947
3.2774711835E9	168.89325018341893
3.278164618E9	167.65898577288993
3.278892452E9	168.30744427309688
3.279410368E9	166.55719221676668
3.279738184E9	169.80660727542687
3.2799490295E9	167.69194865810968
3.2803376225E9	165.7416232315711
3.2808102315E9	166.08896672504378
3.281147748E9	165.66158245948523
3.2814049345E9	168.44584647739222
3.2816159575E9	151.2621359223301
3.282193494E9	169.18932624969813
3.2832442865E9	167.59441624365482
3.283878427E9	166.76232821341955
3.284133872E9	167.33209302325582
3.2845392805E9	169.35872235872236
3.2848106465E9	178.53293413173654
3.2850194105E9	167.67758253461128
3.285443183E9	162.06387225548903
3.2858902635E9	167.29656419529837
3.2861802865E9	158.544061302682
3.28630889E9	168.08
3.286466028E9	166.94504270330486
3.2865893585E9	164.66257668711657
3.2868938375E9	160.7379767827529
3.28734903E9	159.80769230769232
3.2877605135E9	168.81348809285572
3.2880997695E9	168.42723138146675
3.2883004E9	168.14507989907486
3.288620315E9	164.8182429403855
3.2888990915E9	169.6875871687587
3.2891327555E9	169.05089757127772
3.2894356555E9	168.24650698602795
3.289618521E9	168.73721078327318
3.290032112E9	168.52224547845222
3.290495438E9	168.72168568920105
3.290779908E9	167.19700551615446
3.291357195E9	168.55532191849403
3.291795873E9	166.42093681232316
3.292007229E9	167.9646089423207
3.292443998E9	168.4946973044631
3.292899688E9	170.90471042471043
3.293172412E9	168.27289321569822
3.2933761555E9	166.56933842239187
3.2935874075E9	165.58359872611464
3.293753565E9	161.35260115606937
3.2939389925E9	168.11379083534314
3.294096681E9	165.32295023272468
3.2943081635E9	170.16769189622894
3.2945439495E9	166.86666666666667
3.294749721E9	166.67855678556785
3.295064449E9	167.57230657989876
3.2954106905E9	168.77843601895734
3.2960894555E9	165.57891156462586
3.296694698E9	164.241295724989
3.2968400715E9	166.42424242424244
3.297055838E9	167.1184320266889
3.2972554895E9	168.67505241090146
3.297360178E9	167.47996490201814
3.297577521E9	163.28358208955223
3.2980344385E9	168.3925316957211
3.298777168E9	111.6
