#Position (bp)	insert size
2.5527640475E9	188.81658574107013
2.5610120735E9	636.3759676320624
2.5692600995E9	186.7980368129055
2.5775081255E9	246.70162972029556
2.5857561515E9	185.67397147750066
2.5939979455E9	185.91250413852114
2.5981219585E9	0.0
2.6022522035E9	555.8102597882493
2.6105002295E9	7611.520722780555
2.6187482555E9	1264.655586361637
2.6269962815E9	1700.6992880865737
2.6352443075E9	1127.5879668049793
2.6434923335E9	1892.9437625974092
2.6517403595E9	2156.639714020555
2.6599883855E9	1335.4700258275477
2.6682364115E9	364.76352811549793
2.6764844375E9	436.62033264311003
2.6847324635E9	2583.4454748476473
2.6929804895E9	218.6493679733211
2.7012285155E9	582.0087359297654
2.7094765415E9	188.93370743246962
2.7177245675E9	187.9431255554145
2.7259725935E9	669.9415346128677
2.7342206195E9	186.22484389087387
2.7407994975E9	183.57949297660704
2.7449235105E9	3548.3574266719816
2.7507166715E9	3960.252624434389
2.7589646975E9	868.8944205238607
2.7672127235E9	2068.2673334719884
2.7754607495E9	306.2655563986614
2.7837087755E9	4739.944945546098
2.7919568015E9	163.12191103789127
2.8002048275E9	184.21783876500857
2.8084528535E9	191.95669185908116
2.8167008795E9	704.1790044085232
2.8249489055E9	1081.843534113155
2.8331969315E9	618.1643605339926
2.8414449575E9	468.28425796804385
2.8496929835E9	188.54866507332187
2.8579410095E9	241.04281052275272
2.8661890355E9	186.88606960709532
2.8744370615E9	185.08181656046375
2.880105077E9	182.3285034262698
2.8816691105E9	194.81441441441441
2.8817081685E9	193.55820105820106
2.881815618E9	185.65049751243782
2.8819235655E9	195.00237435694498
2.8821203125E9	181.84860103626943
2.88242567E9	190.6515580736544
2.8826085695E9	180.69132653061226
2.882755976E9	185.0
2.882939838E9	186.84888405008167
2.8830861915E9	185.02447853818308
2.8833246155E9	187.20543093270365
2.8835330345E9	165.5179856115108
2.8840139925E9	190.30168360382223
2.884682622E9	183.01703406813627
2.8849783395E9	187.5646989835809
2.8851293765E9	175.03684210526316
2.88523294E9	191.02122347066168
2.885380196E9	185.1172928709056
2.8855523165E9	185.82620689655172
2.8856843195E9	182.05135520684735
2.885822535E9	179.96114285714285
2.885958065E9	182.86986301369862
2.886082272E9	174.5204081632653
2.886192519E9	187.8859375
2.886295634E9	188.63403819918145
2.88640561E9	187.59955643173979
2.8865546035E9	181.44260599793174
2.8867224755E9	179.15257731958764
2.8868061825E9	188.57142857142858
2.886892758E9	189.27920313914882
2.887031009E9	167.95035460992906
2.8871976565E9	188.50088391278726
2.887400046E9	189.2001588562351
2.887577206E9	188.80583583310607
2.8877881565E9	181.62790697674419
2.8879687995E9	185.26962809917356
2.8881279725E9	184.93278977523138
2.888311843E9	186.21960784313725
2.8884852595E9	189.319357092942
2.8886875845E9	179.62105263157895
2.888985801E9	183.42487046632124
2.889229866E9	179.2090395480226
2.8895790755E9	192.76171669299632
2.889951796E9	178.10077519379846
2.8901135465E9	191.75706771860618
2.8902557705E9	173.35099337748343
2.8904186985E9	192.70754716981133
2.8906437185E9	175.01612903225808
2.8908288345E9	183.26507276507277
2.890981424E9	183.57451824518245
2.8911688005E9	185.03856152512998
2.8913080195E9	170.25
2.8914628095E9	184.2794612794613
2.8916585145E9	185.2940392940393
2.8925472575E9	189.3232869119379
2.893404342E9	175.88990825688074
2.8935413165E9	182.875
2.8937144E9	183.57926829268294
2.8938670755E9	191.0032299741602
2.894495074E9	188.53879395010804
2.896831261E9	186.13755805243446
2.8986932995E9	191.80453257790367
2.8988572775E9	184.7314814814815
2.8989957195E9	183.64615384615385
2.8994933275E9	189.4970668429315
2.89996607E9	186.9905063291139
2.900096484E9	177.32068311195445
2.9002881635E9	187.93459204315576
2.9005228225E9	186.0723373318793
2.9007376895E9	177.14955357142858
2.9009214585E9	182.9356325048869
2.9011053345E9	193.08673360393078
2.901244009E9	190.22275479313825
2.9018593855E9	188.24621618883597
2.902550898E9	185.79653070792313
2.9027498425E9	176.0438413361169
2.9029180535E9	178.20928338762215
2.9030958505E9	183.3398533007335
2.903236903E9	177.21484375
2.903378271E9	183.94018691588786
2.9035976075E9	184.8095238095238
2.9042365785E9	185.29188822264962
2.9048794465E9	188.1792172121767
2.9053418075E9	190.12982852835876
2.9057249595E9	176.7709497206704
2.905983073E9	177.4428223844282
2.906237048E9	182.5280487804878
2.9063221355E9	188.34821428571428
2.906419947E9	185.03371343579573
2.906652359E9	182.96166423919317
2.9068714015E9	186.12139992708714
2.9070190175E9	184.02102102102103
2.907136287E9	186.5246710526316
2.9072577055E9	185.55844845908607
2.9073733645E9	191.56657223796034
2.9076229215E9	192.46130825138948
2.9079320895E9	188.997813729777
2.9081124645E9	182.2609649122807
2.9083581135E9	185.92811002292143
2.908607172E9	184.7375
2.908806396E9	182.69625423798047
2.9090000085E9	184.2657189721159
2.909237002E9	185.75455723542117
2.909487479E9	190.63758782201404
2.909666712E9	180.73684210526315
2.9098444145E9	192.17876211192407
2.910040618E9	189.28987921699292
2.910170176E9	183.13368983957218
2.910297114E9	179.83445945945945
2.910473855E9	182.53019351830264
2.910761647E9	189.85422612513722
2.9109858275E9	187.64350797266516
2.9110662745E9	179.57558139534885
2.911245746E9	189.56740467404674
2.9114494045E9	188.96308549538568
2.911543586E9	185.3125
2.9116129135E9	188.56709956709958
2.9117490855E9	190.28764126868393
2.9118852715E9	186.58752070679182
2.91203718E9	178.17343173431735
2.91216737E9	190.5490394337715
2.9122334675E9	183.40689655172415
2.9123573765E9	193.69586374695865
2.9125433715E9	183.6106442577031
2.9126854405E9	185.90983606557376
2.9128219235E9	175.93798449612405
2.913059947E9	185.52025747822793
2.913232047E9	178.69642857142858
2.9134117735E9	190.36832378488265
2.914328412E9	187.03939644102
2.915174319E9	184.8706001519372
2.915940367E9	192.25669631554962
2.916855563E9	189.24545987111892
2.9172265895E9	189.85430988894765
2.9175218075E9	187.5965803493991
2.917833762E9	188.82786608048698
2.918104484E9	188.4506082725061
2.918421329E9	185.35765550239233
2.9188311555E9	187.3105241264559
2.919113692E9	183.13117621337997
2.9192127795E9	182.96081923419413
2.919361199E9	183.58221489678988
2.919639416E9	190.78813559322035
2.920969266E9	186.61345251291243
2.9222335585E9	186.5851640513552
2.9223746255E9	189.25620188195037
